account_id,Day,Month,Year,amount_trans,balance,k_symbol,operation,type_trans,status
6148,13,03,94,23038.0,59741.4,None,VKLAD,PRIJEM,A
6148,27,03,94,19800.0,39941.4,None,VYBER,VYDAJ,A
6148,31,03,94,154.7,40096.2,UROK,None,PRIJEM,A
6148,13,04,94,23038.0,63134.2,None,VKLAD,PRIJEM,A
6148,26,04,94,16700.0,46434.2,None,VYBER,VYDAJ,A
6148,30,04,94,170.9,46605.1,UROK,None,PRIJEM,A
6148,13,05,94,23038.0,69643.1,None,VKLAD,PRIJEM,A
6148,23,05,94,5520.0,64123.1,None,VYBER,VYDAJ,A
6148,25,05,94,600.0,63523.1,None,VYBER,VYDAJ,A
6148,26,05,94,18200.0,45323.1,None,VYBER,VYDAJ,A
6148,31,05,94,199.7,45522.8,UROK,None,PRIJEM,A
6148,31,05,94,14.6,45508.1,SLUZBY,VYBER,VYDAJ,A
6148,04,06,94,21440.0,24068.1,None,VYBER,VYDAJ,A
6148,09,06,94,1800.0,14421.1,None,VYBER,VYDAJ,A
6148,09,06,94,7847.0,16221.1,SIPO,PREVOD NA UCET,VYDAJ,A
6148,13,06,94,34557.0,48978.1,None,VKLAD,PRIJEM,A
6148,25,06,94,5880.0,43098.1,None,VYBER,VYDAJ,A
6148,25,06,94,5600.0,37498.1,None,VYBER,VYDAJ,A
6148,30,06,94,172.5,37670.6,UROK,None,PRIJEM,A
6148,30,06,94,14.6,37656.0,SLUZBY,VYBER,VYDAJ,A
6148,09,07,94,7847.0,29809.0,SIPO,PREVOD NA UCET,VYDAJ,A
6148,11,07,94,1800.0,28009.0,None,VYBER,VYDAJ,A
6148,13,07,94,23038.0,51047.0,None,VKLAD,PRIJEM,A
6148,25,07,94,12200.0,38847.0,None,VYBER,VYDAJ,A
6148,31,07,94,177.0,39024.0,UROK,None,PRIJEM,A
6148,31,07,94,14.6,39009.4,SLUZBY,VYBER,VYDAJ,A
6148,09,08,94,7847.0,31162.4,SIPO,PREVOD NA UCET,VYDAJ,A
6148,11,08,94,4680.0,26482.4,None,VYBER,VYDAJ,A
6148,13,08,94,23038.0,49520.4,None,VKLAD,PRIJEM,A
6148,18,08,94,2100.0,47420.4,None,VYBER,VYDAJ,A
6148,24,08,94,7600.0,39820.4,None,VYBER,VYDAJ,A
6148,31,08,94,173.9,39994.3,UROK,None,PRIJEM,A
6148,31,08,94,14.6,39979.7,SLUZBY,VYBER,VYDAJ,A
6148,08,09,94,2200.0,37779.7,None,VYBER,VYDAJ,A
6148,09,09,94,7847.0,29932.7,SIPO,PREVOD NA UCET,VYDAJ,A
6148,13,09,94,23038.0,52970.7,None,VKLAD,PRIJEM,A
6148,13,09,94,1440.0,51530.7,None,VYBER,VYDAJ,A
6148,17,09,94,720.0,50810.7,None,VYBER,VYDAJ,A
6148,23,09,94,12400.0,38410.7,None,VYBER,VYDAJ,A
6148,30,09,94,174.6,38585.3,UROK,None,PRIJEM,A
6148,30,09,94,14.6,38570.7,SLUZBY,VYBER,VYDAJ,A
6148,09,10,94,7847.0,30723.7,SIPO,PREVOD NA UCET,VYDAJ,A
6148,13,10,94,23038.0,53761.7,None,VKLAD,PRIJEM,A
6148,23,10,94,2000.0,40961.7,None,VYBER,VYDAJ,A
6148,23,10,94,10800.0,42961.7,None,VYBER,VYDAJ,A
6148,31,10,94,186.0,41147.7,UROK,None,PRIJEM,A
6148,31,10,94,14.6,41133.1,SLUZBY,VYBER,VYDAJ,A
7133,17,09,93,300.0,300.0,None,VKLAD,PRIJEM,A
7133,12,10,93,4347.0,4647.0,None,VKLAD,PRIJEM,A
7133,17,10,93,12100.0,16747.0,None,VKLAD,PRIJEM,A
7133,31,10,93,33.8,16780.8,UROK,None,PRIJEM,A
7133,12,11,93,4347.0,21127.8,None,VKLAD,PRIJEM,A
7133,16,11,93,1400.0,22527.8,None,VKLAD,PRIJEM,A
7133,30,11,93,81.8,22609.6,UROK,None,PRIJEM,A
7133,12,12,93,6520.0,29129.6,None,VKLAD,PRIJEM,A
7133,16,12,93,100.0,29029.6,None,VYBER,VYDAJ,A
7133,31,12,93,107.8,29137.4,UROK,None,PRIJEM,A
7133,12,01,94,4347.0,33484.4,None,VKLAD,PRIJEM,A
7133,15,01,94,4800.0,28684.4,None,VYBER,VYDAJ,A
7133,31,01,94,120.2,28804.6,UROK,None,PRIJEM,A
7133,12,02,94,4347.0,33151.6,None,VKLAD,PRIJEM,A
7133,12,02,94,2683.0,30468.6,SIPO,PREVOD NA UCET,VYDAJ,A
7133,12,02,94,115.0,30353.6,POJISTNE,PREVOD NA UCET,VYDAJ,A
7133,13,02,94,56.0,30253.6, ,PREVOD NA UCET,VYDAJ,A
7133,13,02,94,44.0,30309.6, ,PREVOD NA UCET,VYDAJ,A
7133,14,02,94,1700.0,24553.6,None,VYBER,VYDAJ,A
7133,14,02,94,4000.0,26253.6,None,VYBER,VYDAJ,A
7133,28,02,94,114.3,24667.9,UROK,None,PRIJEM,A
7133,28,02,94,14.6,24653.3,SLUZBY,VYBER,VYDAJ,A
7133,07,03,94,1600.0,23053.3,None,VYBER,VYDAJ,A
7133,12,03,94,4347.0,27400.3,None,VKLAD,PRIJEM,A
7133,12,03,94,115.0,27285.3,POJISTNE,PREVOD NA UCET,VYDAJ,A
7133,12,03,94,2683.0,24602.3,SIPO,PREVOD NA UCET,VYDAJ,A
7133,13,03,94,44.0,24502.3, ,PREVOD NA UCET,VYDAJ,A
7133,13,03,94,56.0,24546.3, ,PREVOD NA UCET,VYDAJ,A
7133,16,03,94,300.0,24202.3,None,VYBER,VYDAJ,A
7133,27,03,94,5880.0,18322.3,None,VYBER,VYDAJ,A
7133,29,03,94,4920.0,13402.3,None,VYBER,VYDAJ,A
7133,31,03,94,96.1,13498.4,UROK,None,PRIJEM,A
7133,31,03,94,14.6,13483.8,SLUZBY,VYBER,VYDAJ,A
7133,08,04,94,1400.0,12083.8,None,VYBER,VYDAJ,A
7133,12,04,94,2683.0,13632.8,SIPO,PREVOD NA UCET,VYDAJ,A
7133,12,04,94,4347.0,16430.8,None,VKLAD,PRIJEM,A
7133,12,04,94,115.0,16315.8,POJISTNE,PREVOD NA UCET,VYDAJ,A
7133,13,04,94,44.0,13588.8, ,PREVOD NA UCET,VYDAJ,A
7133,13,04,94,56.0,13532.8, ,PREVOD NA UCET,VYDAJ,A
7133,15,04,94,5700.0,19232.8,None,VKLAD,PRIJEM,A
7133,30,04,94,69.0,19301.8,UROK,None,PRIJEM,A
7133,30,04,94,14.6,19287.2,SLUZBY,VYBER,VYDAJ,A
7133,12,05,94,4347.0,23634.2,None,VKLAD,PRIJEM,A
7133,12,05,94,115.0,23519.2,POJISTNE,PREVOD NA UCET,VYDAJ,A
7133,12,05,94,2683.0,20836.2,SIPO,PREVOD NA UCET,VYDAJ,A
7133,13,05,94,1440.0,19296.2,None,VYBER,VYDAJ,A
7133,13,05,94,56.0,20780.2, ,PREVOD NA UCET,VYDAJ,A
7133,13,05,94,44.0,20736.2, ,PREVOD NA UCET,VYDAJ,A
7133,15,05,94,1200.0,20496.2,None,VKLAD,PRIJEM,A
7133,20,05,94,1100.0,19396.2,None,VYBER,VYDAJ,A
7133,31,05,94,82.3,19478.5,UROK,None,PRIJEM,A
7133,31,05,94,14.6,19463.9,SLUZBY,VYBER,VYDAJ,A
7133,02,06,94,1100.0,18363.9,None,VYBER,VYDAJ,A
7133,12,06,94,115.0,22085.9,POJISTNE,PREVOD NA UCET,VYDAJ,A
7133,12,06,94,6520.0,24883.9,None,VKLAD,PRIJEM,A
7133,12,06,94,2683.0,22200.9,SIPO,PREVOD NA UCET,VYDAJ,A
7133,13,06,94,56.0,22029.9, ,PREVOD NA UCET,VYDAJ,A
7133,13,06,94,44.0,21985.9, ,PREVOD NA UCET,VYDAJ,A
7133,14,06,94,1400.0,23385.9,None,VKLAD,PRIJEM,A
7133,30,06,94,91.1,23477.0,UROK,None,PRIJEM,A
7133,30,06,94,14.6,23462.4,SLUZBY,VYBER,VYDAJ,A
7133,12,07,94,115.0,27694.4,POJISTNE,PREVOD NA UCET,VYDAJ,A
7133,12,07,94,2683.0,25011.4,SIPO,PREVOD NA UCET,VYDAJ,A
7133,12,07,94,4347.0,27809.4,None,VKLAD,PRIJEM,A
7133,13,07,94,44.0,24911.4, ,PREVOD NA UCET,VYDAJ,A
7133,13,07,94,56.0,24955.4, ,PREVOD NA UCET,VYDAJ,A
7133,14,07,94,1900.0,26811.4,None,VKLAD,PRIJEM,A
7133,25,07,94,1900.0,24911.4,None,VYBER,VYDAJ,A
7133,31,07,94,104.8,25016.2,UROK,None,PRIJEM,A
7133,31,07,94,14.6,25001.6,SLUZBY,VYBER,VYDAJ,A
7133,02,08,94,900.0,24101.6,None,VYBER,VYDAJ,A
7133,12,08,94,2683.0,25765.6,SIPO,PREVOD NA UCET,VYDAJ,A
7133,12,08,94,4347.0,28448.6,None,VKLAD,PRIJEM,A
7133,12,08,94,115.0,25650.6,POJISTNE,PREVOD NA UCET,VYDAJ,A
7133,13,08,94,2300.0,23294.6,None,VYBER,VYDAJ,A
7133,13,08,94,56.0,25594.6, ,PREVOD NA UCET,VYDAJ,A
7133,13,08,94,44.0,23250.6, ,PREVOD NA UCET,VYDAJ,A
7133,31,08,94,100.2,23350.8,UROK,None,PRIJEM,A
7133,31,08,94,14.6,23336.2,SLUZBY,VYBER,VYDAJ,A
7133,12,09,94,2683.0,27000.2,SIPO,PREVOD NA UCET,VYDAJ,A
7133,12,09,94,2000.0,29683.2,None,VKLAD,PRIJEM,A
7133,12,09,94,4347.0,27683.2,None,VKLAD,PRIJEM,A
7133,12,09,94,115.0,26885.2,POJISTNE,PREVOD NA UCET,VYDAJ,A
7133,13,09,94,44.0,26841.2, ,PREVOD NA UCET,VYDAJ,A
7133,13,09,94,56.0,26785.2, ,PREVOD NA UCET,VYDAJ,A
7133,24,09,94,1500.0,25285.2,None,VYBER,VYDAJ,A
7133,30,09,94,105.1,25390.2,UROK,None,PRIJEM,A
7133,30,09,94,14.6,25375.6,SLUZBY,VYBER,VYDAJ,A
7133,05,10,94,1900.0,23475.6,None,VYBER,VYDAJ,A
7133,12,10,94,2683.0,25139.6,SIPO,PREVOD NA UCET,VYDAJ,A
7133,12,10,94,1900.0,23239.6,None,VYBER,VYDAJ,A
7133,12,10,94,4347.0,27822.6,None,VKLAD,PRIJEM,A
7133,12,10,94,115.0,23124.6,POJISTNE,PREVOD NA UCET,VYDAJ,A
7133,13,10,94,44.0,23024.6, ,PREVOD NA UCET,VYDAJ,A
7133,13,10,94,56.0,23068.6, ,PREVOD NA UCET,VYDAJ,A
7133,31,10,94,100.0,23124.6,UROK,None,PRIJEM,A
7133,31,10,94,14.6,23110.0,SLUZBY,VYBER,VYDAJ,A
8041,10,10,93,400.0,400.0,None,VKLAD,PRIJEM,A
8041,15,10,93,43770.0,44170.0,None,VKLAD,PRIJEM,A
8041,31,10,93,100.9,44270.9,UROK,None,PRIJEM,A
8041,09,11,93,10700.0,33570.9,None,VYBER,VYDAJ,A
8041,30,11,93,184.0,33755.0,UROK,None,PRIJEM,A
8041,09,12,93,2800.0,30955.0,None,VYBER,VYDAJ,A
8041,31,12,93,184.0,31139.0,UROK,None,PRIJEM,A
8041,08,01,94,3000.0,28139.0,None,VYBER,VYDAJ,A
8041,23,01,94,32327.0,60466.0,None,VKLAD,PRIJEM,A
8041,31,01,94,203.8,60669.8,UROK,None,PRIJEM,A
8041,07,02,94,19200.0,41469.8,None,VYBER,VYDAJ,A
8041,14,02,94,23850.0,65319.8,None,VKLAD,PRIJEM,A
8041,28,02,94,262.8,65582.5,UROK,None,PRIJEM,A
8041,09,03,94,19200.0,46382.5,None,VYBER,VYDAJ,A
8041,18,03,94,29338.0,75720.5,None,VKLAD,PRIJEM,A
8041,31,03,94,291.7,76012.3,UROK,None,PRIJEM,A
8041,08,04,94,24000.0,52012.3,None,VYBER,VYDAJ,A
8041,30,04,94,315.5,52327.7,UROK,None,PRIJEM,A
8041,08,05,94,15400.0,36927.7,None,VYBER,VYDAJ,A
8041,31,05,94,315.5,37243.2,UROK,None,PRIJEM,A
8041,07,06,94,6200.0,31043.2,None,VYBER,VYDAJ,A
8041,22,06,94,39749.0,70792.2,None,VKLAD,PRIJEM,A
8041,25,06,94,63200.0,51800.2,None,VYBER,VYDAJ,A
8041,25,06,94,44208.0,115000.2,None,VKLAD,PRIJEM,A
8041,30,06,94,293.5,52093.7,UROK,None,PRIJEM,A
8041,30,06,94,14.6,52079.1,SLUZBY,VYBER,VYDAJ,A
8041,07,07,94,11800.0,40279.1,None,VYBER,VYDAJ,A
8041,13,07,94,3800.0,36479.1,None,VYBER,VYDAJ,A
8041,31,07,94,177.1,36656.2,UROK,None,PRIJEM,A
8041,31,07,94,14.6,36641.6,SLUZBY,VYBER,VYDAJ,A
8041,06,08,94,3000.0,33641.6,None,VYBER,VYDAJ,A
8041,15,08,94,3200.0,30441.6,None,VYBER,VYDAJ,A
8041,31,08,94,138.4,30580.0,UROK,None,PRIJEM,A
8041,31,08,94,14.6,30565.4,SLUZBY,VYBER,VYDAJ,A
8041,05,09,94,300.0,30865.4,None,VKLAD,PRIJEM,A
8041,12,09,94,4300.0,26565.4,None,VYBER,VYDAJ,A
8041,30,09,94,116.6,26682.0,UROK,None,PRIJEM,A
8041,30,09,94,14.6,26667.4,SLUZBY,VYBER,VYDAJ,A
8041,05,10,94,44739.0,71406.4,None,VKLAD,PRIJEM,A
8041,05,10,94,23800.0,47606.4,None,VYBER,VYDAJ,A
8041,13,10,94,9900.0,37706.4,None,VYBER,VYDAJ,A
8041,20,10,94,4500.0,33206.4,None,VYBER,VYDAJ,A
8041,31,10,94,179.9,33386.4,UROK,None,PRIJEM,A
8041,31,10,94,14.6,33371.8,SLUZBY,VYBER,VYDAJ,A
8041,04,11,94,5100.0,28271.8,None,VYBER,VYDAJ,A
1106,29,08,93,800.0,800.0,None,VKLAD,PRIJEM,B
1106,17,09,93,19328.0,20128.0,None,VKLAD,PRIJEM,B
1106,28,09,93,4300.0,24428.0,None,VKLAD,PRIJEM,B
1106,30,09,93,10.2,24438.2,UROK,None,PRIJEM,B
1106,28,10,93,400.0,24038.2,None,VYBER,VYDAJ,B
1106,31,10,93,101.8,24139.9,UROK,None,PRIJEM,B
1106,17,11,93,14550.0,38689.9,None,VKLAD,PRIJEM,B
1106,27,11,93,6500.0,32189.9,None,VYBER,VYDAJ,B
1106,30,11,93,106.1,32296.0,UROK,None,PRIJEM,B
1106,27,12,93,3700.0,28596.0,None,VYBER,VYDAJ,B
1106,31,12,93,134.1,28730.2,UROK,None,PRIJEM,B
1106,26,01,94,1800.0,26930.2,None,VYBER,VYDAJ,B
1106,31,01,94,134.1,27064.3,UROK,None,PRIJEM,B
1106,19,02,94,21953.0,49017.3,None,VKLAD,PRIJEM,B
1106,25,02,94,9800.0,39217.3,None,VYBER,VYDAJ,B
1106,28,02,94,138.3,39355.6,UROK,None,PRIJEM,B
1106,27,03,94,6900.0,32455.6,None,VYBER,VYDAJ,B
1106,31,03,94,163.4,32619.0,UROK,None,PRIJEM,B
1106,08,04,94,16944.0,49563.0,None,VKLAD,PRIJEM,B
1106,26,04,94,13900.0,35663.0,None,VYBER,VYDAJ,B
1106,30,04,94,160.9,35823.9,UROK,None,PRIJEM,B
1106,26,05,94,7200.0,28623.9,None,VYBER,VYDAJ,B
1106,31,05,94,150.1,47349.1,UROK,None,PRIJEM,B
1106,31,05,94,18575.0,47198.9,None,VKLAD,PRIJEM,B
1106,31,05,94,30.0,47319.1,SLUZBY,VYBER,VYDAJ,B
1106,05,06,94,18000.0,29319.1,None,VYBER,VYDAJ,B
1106,06,06,94,10842.0,18477.1,None,VYBER,VYBER,B
1106,17,06,94,11700.0,6777.1,None,VYBER,VYDAJ,B
1106,25,06,94,9200.0,15977.1,None,VKLAD,PRIJEM,B
1106,26,06,94,8313.0,7664.1,None,VYBER,VYBER,B
1106,30,06,94,76.1,7740.2,UROK,None,PRIJEM,B
1106,30,06,94,30.0,7710.2,SLUZBY,VYBER,VYDAJ,B
1106,09,07,94,5400.0,2310.2,None,VYBER,VYDAJ,B
1106,25,07,94,12400.0,14710.2,None,VKLAD,PRIJEM,B
1106,31,07,94,38.7,14748.8,UROK,None,PRIJEM,B
1106,31,07,94,30.0,14718.8,SLUZBY,VYBER,VYDAJ,B
1106,08,08,94,6300.0,8418.8,None,VYBER,VYDAJ,B
1106,22,08,94,4500.0,3918.8,None,VYBER,VYDAJ,B
1106,24,08,94,12000.0,15918.8,None,VKLAD,PRIJEM,B
1106,26,08,94,6100.0,9818.8,None,VYBER,VYDAJ,B
1106,31,08,94,54.8,9873.6,UROK,None,PRIJEM,B
1106,31,08,94,30.0,9843.6,SLUZBY,VYBER,VYDAJ,B
1106,09,09,94,3000.0,6843.6,None,VYBER,VYDAJ,B
1106,14,09,94,23844.0,30687.6,None,VKLAD,PRIJEM,B
1106,23,09,94,2400.0,28287.6,None,VYBER,VYDAJ,B
1106,30,09,94,87.4,28375.0,UROK,None,PRIJEM,B
1106,30,09,94,30.0,28345.0,SLUZBY,VYBER,VYDAJ,B
1106,18,10,94,9200.0,19145.0,None,VYBER,VYDAJ,B
1106,23,10,94,3000.0,22145.0,None,VKLAD,PRIJEM,B
1106,31,10,94,110.4,22255.5,UROK,None,PRIJEM,B
1106,31,10,94,30.0,22225.5,SLUZBY,VYBER,VYDAJ,B
1527,17,11,93,900.0,900.0,None,VKLAD,PRIJEM,B
1527,23,11,93,43290.0,44190.0,None,VKLAD,PRIJEM,B
1527,26,11,93,40434.0,84624.0,None,VKLAD,PRIJEM,B
1527,30,11,93,77.2,84701.2,UROK,None,PRIJEM,B
1527,17,12,93,29400.0,55301.2,None,VYBER,VYDAJ,B
1527,24,12,93,37546.0,92847.2,None,VKLAD,PRIJEM,B
1527,31,12,93,361.4,93208.6,UROK,None,PRIJEM,B
1527,14,01,94,18837.0,112045.6,None,VKLAD,PRIJEM,B
1527,14,01,94,37800.0,74245.6,None,VYBER,VYDAJ,B
1527,16,01,94,23500.0,50745.6,None,VYBER,VYDAJ,B
1527,31,01,94,297.8,51043.4,UROK,None,PRIJEM,B
1527,31,01,94,100.0,99124.4,SLUZBY,VYBER,VYDAJ,B
1527,31,01,94,48181.0,99224.4,None,VKLAD,PRIJEM,B
1527,02,02,94,14513.0,84611.4,None,VYBER,VYBER,B
1527,04,02,94,11530.0,96141.4,None,VKLAD,PRIJEM,B
1527,14,02,94,10266.0,85875.4,None,VYBER,VYBER,B
1527,15,02,94,4900.0,50675.4,None,VYBER,VYDAJ,B
1527,15,02,94,30300.0,55575.4,None,VYBER,VYDAJ,B
1527,17,02,94,13200.0,37475.4,None,VYBER,VYDAJ,B
1527,25,02,94,4000.0,33475.4,None,VYBER,VYDAJ,B
1527,28,02,94,281.2,33756.6,UROK,None,PRIJEM,B
1527,28,02,94,100.0,33656.6,SLUZBY,VYBER,VYDAJ,B
1527,17,03,94,1600.0,32056.6,None,VYBER,VYDAJ,B
1527,24,03,94,36374.0,68430.6,None,VKLAD,PRIJEM,B
1527,29,03,94,41400.0,68799.6,None,VYBER,VYDAJ,B
1527,29,03,94,41769.0,110199.6,None,VKLAD,PRIJEM,B
1527,31,03,94,188.9,68988.5,UROK,None,PRIJEM,B
1527,31,03,94,100.0,68888.5,SLUZBY,VYBER,VYDAJ,B
1527,06,04,94,5000.0,63888.5,None,VYBER,VYDAJ,B
1527,16,04,94,17700.0,46188.5,None,VYBER,VYDAJ,B
1527,30,04,94,239.7,46428.2,UROK,None,PRIJEM,B
1527,30,04,94,100.0,46328.2,SLUZBY,VYBER,VYDAJ,B
1527,11,05,94,8944.0,37384.2,None,VYBER,VYBER,B
1527,15,05,94,4500.0,32884.2,None,VYBER,VYDAJ,B
1527,16,05,94,5200.0,27684.2,None,VYBER,VYDAJ,B
1527,31,05,94,151.1,27835.3,UROK,None,PRIJEM,B
1527,31,05,94,100.0,27735.3,SLUZBY,VYBER,VYDAJ,B
1527,08,06,94,30300.0,-2564.7,None,VYBER,VYDAJ,B
1527,15,06,94,15500.0,12935.3,None,VKLAD,PRIJEM,B
1527,30,06,94,82.6,13017.8,UROK,None,PRIJEM,B
1527,30,06,94,100.0,12917.8,SLUZBY,VYBER,VYDAJ,B
1527,02,07,94,6300.0,6617.8,None,VYBER,VYDAJ,B
1527,15,07,94,9900.0,16517.8,None,VKLAD,PRIJEM,B
1527,31,07,94,61.9,16579.7,UROK,None,PRIJEM,B
1527,31,07,94,100.0,16479.7,SLUZBY,VYBER,VYDAJ,B
1527,07,08,94,17922.0,-1442.3,None,VYBER,VYBER,B
1527,14,08,94,11800.0,10357.7,None,VKLAD,PRIJEM,B
1527,31,08,94,53.7,10411.4,UROK,None,PRIJEM,B
1527,31,08,94,100.0,10311.4,SLUZBY,VYBER,VYDAJ,B
1527,01,09,94,33372.0,43683.4,None,VKLAD,PRIJEM,B
1527,04,09,94,10736.0,32947.4,None,VYBER,VYBER,B
1527,07,09,94,15260.0,17687.4,None,VYBER,VYBER,B
1527,08,09,94,15254.0,2433.4,None,VYBER,VYBER,B
1527,11,09,94,3000.0,-566.6,None,VYBER,VYDAJ,B
1527,13,09,94,15400.0,14833.4,None,VKLAD,PRIJEM,B
1527,23,09,94,16590.0,31423.4,None,VKLAD,PRIJEM,B
1527,30,09,94,0.4,31399.9,SANKC. UROK,VYBER,VYDAJ,B
1527,30,09,94,76.9,31500.3,UROK,None,PRIJEM,B
1527,30,09,94,100.0,31400.3,SLUZBY,VYBER,VYDAJ,B
1527,06,10,94,5900.0,25499.9,None,VYBER,VYDAJ,B
1527,13,10,94,1700.0,23799.9,None,VYBER,VYDAJ,B
1527,31,10,94,111.3,23911.2,UROK,None,PRIJEM,B
1527,31,10,94,100.0,23811.2,SLUZBY,VYBER,VYDAJ,B
1527,11,11,94,13800.0,10011.2,None,VYBER,VYDAJ,B
1527,12,11,94,10800.0,20811.2,None,VKLAD,PRIJEM,B
1978,11,06,93,900.0,900.0,None,VKLAD,PRIJEM,A
1978,09,07,93,34202.0,35102.0,None,PREVOD Z UCTU,PRIJEM,A
1978,11,07,93,5900.0,29202.0,None,VYBER,VYDAJ,A
1978,31,07,93,82.4,29284.4,UROK,None,PRIJEM,A
1978,09,08,93,34202.0,63486.4,None,PREVOD Z UCTU,PRIJEM,A
1978,10,08,93,20200.0,43286.4,None,VYBER,VYDAJ,A
1978,31,08,93,163.3,43449.7,UROK,None,PRIJEM,A
1978,09,09,93,34202.0,77651.7,None,PREVOD Z UCTU,PRIJEM,A
1978,09,09,93,25000.0,52651.7,None,VYBER,VYDAJ,A
1978,30,09,93,285.4,52937.1,UROK,None,PRIJEM,A
1978,09,10,93,31200.0,55939.1,None,VYBER,VYDAJ,A
1978,09,10,93,34202.0,87139.1,None,PREVOD Z UCTU,PRIJEM,A
1978,31,10,93,352.9,56292.0,UROK,None,PRIJEM,A
1978,08,11,93,13600.0,42692.0,None,VYBER,VYDAJ,A
1978,09,11,93,34202.0,76894.0,None,PREVOD Z UCTU,PRIJEM,A
1978,10,11,93,5900.0,70994.0, ,PREVOD NA UCET,VYDAJ,A
1978,12,11,93,7001.0,63993.0,SIPO,PREVOD NA UCET,VYDAJ,A
1978,14,11,93,356.0,63637.0,POJISTNE,PREVOD NA UCET,VYDAJ,A
1978,19,11,93,4800.0,58837.0,None,VYBER,VYDAJ,A
1978,22,11,93,18283.0,40554.0,None,VYBER,VYBER,A
1978,30,11,93,30.0,40788.4,SLUZBY,VYBER,VYDAJ,A
1978,30,11,93,264.4,40818.4,UROK,None,PRIJEM,A
1978,05,12,93,3300.0,37488.4,None,VYBER,VYDAJ,A
1978,08,12,93,8000.0,29488.4,None,VYBER,VYDAJ,A
1978,09,12,93,51303.0,80791.4,None,PREVOD Z UCTU,PRIJEM,A
1978,10,12,93,5900.0,74891.4, ,PREVOD NA UCET,VYDAJ,A
1978,12,12,93,7001.0,67890.4,SIPO,PREVOD NA UCET,VYDAJ,A
1978,14,12,93,356.0,67534.4,POJISTNE,PREVOD NA UCET,VYDAJ,A
1978,18,12,93,4700.0,62834.4,None,VYBER,VYDAJ,A
1978,19,12,93,8700.0,54134.4,None,VYBER,VYDAJ,A
1978,31,12,93,30.0,54335.3,SLUZBY,VYBER,VYDAJ,A
1978,31,12,93,230.9,54365.3,UROK,None,PRIJEM,A
1978,01,01,94,17144.0,37191.3,None,VYBER,VYBER,A
1978,05,01,94,6900.0,30291.3,None,VYBER,VYDAJ,A
1978,07,01,94,1700.0,28591.3,None,VYBER,VYDAJ,A
1978,09,01,94,34202.0,62793.3,None,PREVOD Z UCTU,PRIJEM,A
1978,10,01,94,5900.0,56893.3, ,PREVOD NA UCET,VYDAJ,A
1978,12,01,94,7001.0,49892.3,SIPO,PREVOD NA UCET,VYDAJ,A
1978,12,01,94,6900.0,42992.3,None,VYBER,VYDAJ,A
1978,14,01,94,356.0,40236.3,POJISTNE,PREVOD NA UCET,VYDAJ,A
1978,14,01,94,2400.0,40592.3,None,VYBER,VYDAJ,A
1978,16,01,94,8400.0,31836.3,None,VYBER,VYDAJ,A
1978,17,01,94,1800.0,25936.3,None,VYBER,VYDAJ,A
1978,17,01,94,4100.0,27736.3,None,VYBER,VYDAJ,A
1978,29,01,94,4800.0,21136.3,None,VYBER,VYDAJ,A
1978,31,01,94,30.0,21256.7,SLUZBY,VYBER,VYDAJ,A
1978,31,01,94,150.4,21286.7,UROK,None,PRIJEM,A
1978,06,02,94,2900.0,24156.7,None,VKLAD,PRIJEM,A
1978,09,02,94,34202.0,58358.7,None,PREVOD Z UCTU,PRIJEM,A
1978,10,02,94,5900.0,52458.7, ,PREVOD NA UCET,VYDAJ,A
1978,12,02,94,7001.0,45457.7,SIPO,PREVOD NA UCET,VYDAJ,A
1978,14,02,94,356.0,45101.7,POJISTNE,PREVOD NA UCET,VYDAJ,A
1978,28,02,94,30.0,45235.3,SLUZBY,VYBER,VYDAJ,A
1978,28,02,94,163.6,45265.3,UROK,None,PRIJEM,A
1978,08,03,94,5200.0,40035.3,None,VYBER,VYDAJ,A
1978,09,03,94,34202.0,74237.3,None,PREVOD Z UCTU,PRIJEM,A
1978,10,03,94,5900.0,68337.3, ,PREVOD NA UCET,VYDAJ,A
1978,12,03,94,7001.0,61336.3,SIPO,PREVOD NA UCET,VYDAJ,A
1978,14,03,94,356.0,60980.3,POJISTNE,PREVOD NA UCET,VYDAJ,A
1978,18,03,94,5400.0,55580.3,None,VYBER,VYDAJ,A
1978,31,03,94,30.0,55780.9,SLUZBY,VYBER,VYDAJ,A
1978,31,03,94,230.6,55810.9,UROK,None,PRIJEM,A
1978,07,04,94,13300.0,42480.9,None,VYBER,VYDAJ,A
1978,09,04,94,34202.0,76682.9,None,PREVOD Z UCTU,PRIJEM,A
1978,10,04,94,5900.0,70782.9, ,PREVOD NA UCET,VYDAJ,A
1978,12,04,94,7001.0,63781.9,SIPO,PREVOD NA UCET,VYDAJ,A
1978,14,04,94,356.0,63425.9,POJISTNE,PREVOD NA UCET,VYDAJ,A
1978,15,04,94,4000.0,59425.9,None,VYBER,VYDAJ,A
1978,30,04,94,30.0,59646.4,SLUZBY,VYBER,VYDAJ,A
1978,30,04,94,250.5,59676.4,UROK,None,PRIJEM,A
1978,07,05,94,13000.0,46646.4,None,VYBER,VYDAJ,A
1978,09,05,94,34202.0,80848.4,None,PREVOD Z UCTU,PRIJEM,A
1978,10,05,94,5900.0,74948.4, ,PREVOD NA UCET,VYDAJ,A
1978,12,05,94,7001.0,67947.4,SIPO,PREVOD NA UCET,VYDAJ,A
1978,14,05,94,356.0,67591.4,POJISTNE,PREVOD NA UCET,VYDAJ,A
1978,16,05,94,4500.0,63091.4,None,VYBER,VYDAJ,A
